location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
117.375083,32.946334	凤阳西路49号	龙子湖区	蚌埠市	B02280NM0Q	[]	淮河流域水环境监测中心	安徽省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	117.375083	32.946334	340000	安徽省	环境监测中心
116.522037,31.752899	皖西东路140号安徽省水文局六安水文水资源分局附近	金安区	六安市	B0FFHPO5L6	[]	安徽省六安市水环境监测中心	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.522037	31.752899	340000	安徽省	环境监测中心
117.235227,31.850488	长江西路407号	蜀山区	合肥市	B0FFFS3R1T	[]	安徽省人居环境监测中心(长江西路辅路)	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.235227	31.850488	340000	安徽省	环境监测中心
117.207535,31.854345	高新区长江西路679号	蜀山区	合肥市	B022718IOQ	[]	安徽省人居环境监测中心(天贸大厦西北)	安徽省	0551-63544119;0551-64668853	政府机构及社会团体;公检法机构;公证鉴定机构|公司企业;公司;公司	130505|170200	117.207535	31.854345	340000	安徽省	环境监测中心
118.339406,29.706773	阳湖镇花山路3号	屯溪区	黄山市	B0FFG3DMKA	[]	黄山市环境监测站	安徽省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	118.339406	29.706773	340000	安徽省	环境监测中心
118.309417,29.688455	阳湖镇红星路35号	屯溪区	黄山市	B0FFGCPGN5	[]	黄山市环境监测站	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	118.309417	29.688455	340000	安徽省	环境监测中心
117.337622,31.795103	骆岗街道包河工业区繁华大道22号	包河区	合肥市	B022715JWU	[]	合肥市包河区环境监测站有限公司	安徽省	0551-65630156	公司企业;公司;公司	170200	117.337622	31.795103	340000	安徽省	环境监测中心
115.840291,32.898629	颍河西路南100米	颍东区	阜阳市	B06160255C	[]	阜阳市水环境检测中心	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	115.840291	32.898629	340000	安徽省	环境监测中心
118.574710,30.055881	金川路6号	绩溪县	宣城市	B02330O4CN	[]	宣城市诚建室内环境检测中心绩溪工作站	安徽省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	118.574710	30.055881	340000	安徽省	环境监测中心
117.492469,30.657873	池阳路139号	贵池区	池州市	B0236002XA	[]	池州市建设工程质量安全监督站室内环境检测中心	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.492469	30.657873	340000	安徽省	环境监测中心
117.892666,31.620508	半汤街道姥山路	巢湖市	合肥市	B023502D1B	[]	巢湖环境监测预警中心	安徽省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.892666	31.620508	340000	安徽省	环境监测中心
115.810283,32.907467	文德路与炮铺街交叉口西北50米	颍州区	阜阳市	B0FFHP8VV4	[]	安徽省水环境监测中心阜阳分中心	安徽省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	115.810283	32.907467	340000	安徽省	环境监测中心
117.061733,30.507549	少年宫东路6号	迎江区	安庆市	B022C01G7W	[]	安徽省水环境监测中心安庆分中心	安徽省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	117.061733	30.507549	340000	安徽省	环境监测中心
117.211635,31.834202	望江西路与西二环路交叉口西北100米	蜀山区	合肥市	B0FFG2BYL3	[]	人居环境监测中心室内环境检测治理推广站	安徽省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	117.211635	31.834202	340000	安徽省	环境监测中心
118.321314,32.304374	琅琊东路286号附近	琅琊区	滁州市	B0FFHPCPQM	[]	滁州市环境监测站职工住宅(北门)	安徽省	[]	通行设施;临街院门;临街院门	991400	118.321314	32.304374	340000	安徽省	环境监测中心
118.339406,29.706772	阳湖镇花山路3号	屯溪区	黄山市	B0FFF46VK7	[]	黄山市环境保护中心	安徽省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	118.339406	29.706772	340000	安徽省	环境监测中心
116.551357,33.252966	城关镇北蒙大道110号蒙城县环境保护局附近	蒙城县	亳州市	B022E00C20	[]	蒙城县环境监理监测站	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.551357	33.252966	340000	安徽省	环境监测中心
118.341340,29.708787	花山路西50米	屯溪区	黄山市	B0FFH7JFQJ	[]	停车场(黄山市环境监测中心东北)	安徽省	[]	交通设施服务;停车场;公共停车场	150904	118.341340	29.708787	340000	安徽省	环境监测中心
117.256353,31.853301	长江西路199号国购广场	蜀山区	合肥市	B0227161GM	[]	屈臣氏(合肥长江家乐福店)	安徽省	4008301310	购物服务;超级市场;屈臣氏	060411	117.256353	31.853301	340000	安徽省	环境监测中心
118.367480,31.350474	工农路与赭山西路交叉口西南100米	镜湖区	芜湖市	B0FFGBAQDE	[]	停车场(芜湖市环境监测中心站东)	安徽省	[]	交通设施服务;停车场;路边停车场	150906	118.367480	31.350474	340000	安徽省	环境监测中心
117.255081,31.854844	长江西路280号,国购广场正对面	蜀山区	合肥市	B022718YWC	[]	格瑞特酒店(合肥市环境监测中心站西)	安徽省	0551-65110877	住宿服务;宾馆酒店;宾馆酒店	100100	117.255081	31.854844	340000	安徽省	环境监测中心
118.365675,31.350444	赭山西路与长江中路交叉口东南50米	镜湖区	芜湖市	B0FFGN43YI	[]	停车场(芜湖市环境监测中心站西)	安徽省	[]	交通设施服务;停车场;路边停车场	150906	118.365675	31.350444	340000	安徽省	环境监测中心
117.257187,31.853979	长江西路189号之心城F5层5F-18	蜀山区	合肥市	B0FFGJ5R6D	[]	好波内衣坊(之心城)	安徽省	0551-65169661;0551-68123715	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.257187	31.853979	340000	安徽省	环境监测中心
117.255399,31.854797	长江西路280号	蜀山区	合肥市	B0FFGKDWSG	[]	魅族手机(合肥市环境监测中心站西)	安徽省	0551-65550961	购物服务;家电电子卖场;手机销售	060305	117.255399	31.854797	340000	安徽省	环境监测中心
117.254079,31.855148	长江西路与淠河路交口向北50米	蜀山区	合肥市	B022703GNY	[]	吉大房产(合肥市环境监测中心站西)	安徽省	0551-65117420	生活服务;中介机构;中介机构	071600	117.254079	31.855148	340000	安徽省	环境监测中心
117.893163,31.620957	姥山路附近	巢湖市	合肥市	B0FFG873T0	[]	停车场(巢湖环境监测预警中心东北)	安徽省	[]	交通设施服务;停车场;公共停车场	150904	117.893163	31.620957	340000	安徽省	环境监测中心
117.384277,32.951168	治淮路570号	龙子湖区	蚌埠市	B02280078U	[]	安徽省地质环境监测总站	安徽省	0552-3015666	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.384277	32.951168	340000	安徽省	环境监测中心
117.289204,31.848392	屯溪路296号地矿大厦A座	包河区	合肥市	B0FFGAO23Y	[]	安徽省地质环境监测总站	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.289204	31.848392	340000	安徽省	环境监测中心
117.945064,31.116642	胜利东路与高新大道交叉口南200米	无为县	芜湖市	B0FFH7PQVJ	[]	无为县高沟环境保护监测(监察)站	安徽省	[]	政府机构及社会团体;政府机关;乡镇级政府及事业单位	130105	117.945064	31.116642	340000	安徽省	环境监测中心
117.021620,30.093590	建设路83号	东至县	池州市	B0FFFOI27K	[]	东至县环境检测站	安徽省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.021620	30.093590	340000	安徽省	环境监测中心
118.321024,32.304253	琅琊东路284号	琅琊区	滁州市	B02260QLYR	[]	滁州市辐射环境监督站	安徽省	0550-3074992	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	118.321024	32.304253	340000	安徽省	环境监测中心
117.157984,32.477965	杨公路与长丰路交叉口西北150米	长丰县	合肥市	B022715NKX	[]	长丰县环境监察大队	安徽省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	117.157984	32.477965	340000	安徽省	环境监测中心
118.339300,29.706579	阳湖镇花山路3号市环境监测中心	屯溪区	黄山市	B0FFFCN3IV	[]	黄山市环境监察支队	安徽省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	118.339300	29.706579	340000	安徽省	环境监测中心
117.891260,31.622488	半汤街道姥山路巢湖管理局巢湖环境监测站5楼5-7	巢湖市	合肥市	B0FFGO9ST1	[]	自动监测室	安徽省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	117.891260	31.622488	340000	安徽省	环境监测中心
117.289793,31.848408	屯溪路296号地矿大厦B座	包河区	合肥市	B022701H5K	[]	安徽省地质环境监测总站办事处	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	117.289793	31.848408	340000	安徽省	环境监测中心
117.255254,31.854751	长江西路与淠河路交口国购斜对面苏宁电器旁2楼	蜀山区	合肥市	B0FFFW396B	[]	魔石泡泡鱼欢乐火锅吧(国购店)	安徽省	0551-65575217	餐饮服务;中餐厅;火锅店	050117	117.255254	31.854751	340000	安徽省	环境监测中心
117.257238,31.854523	长江西路之心城1号楼1309号	蜀山区	合肥市	B0FFGC25HR	[]	苹果Apple授权服务商(合肥店)	安徽省	0551-65877857	购物服务;家电电子卖场;手机销售	060305	117.257238	31.854523	340000	安徽省	环境监测中心
118.321023,32.304253	琅琊东路284号	琅琊区	滁州市	B02260QOUM	[]	滁州市环境科学研究所	安徽省	[]	科教文化服务;科研机构;科研机构	141300	118.321023	32.304253	340000	安徽省	环境监测中心
117.255606,31.854862	长江西路287号(环境监测站东侧)	蜀山区	合肥市	B0FFF75J8N	[]	梧桐小栈(国购店)	安徽省	0551-66183777	餐饮服务;中餐厅;中餐厅	050100	117.255606	31.854862	340000	安徽省	环境监测中心
117.337622,31.795103	繁华大道22号包河区环境监测站二楼	包河区	合肥市	B0FFGAOFTR	[]	安徽省旗畅环保设备有限公司	安徽省	[]	公司企业;公司;公司	170200	117.337622	31.795103	340000	安徽省	环境监测中心
116.494829,31.764490	淠河路88号安徽省地质环境监测总站六安市监测站附近	裕安区	六安市	B0FFG127N4	[]	香满园棋牌室	安徽省	[]	体育休闲服务;娱乐场所;棋牌室	080306	116.494829	31.764490	340000	安徽省	环境监测中心
118.339300,29.706579	花山路3号附近	屯溪区	黄山市	B0FFG23HTG	[]	黄山市环境检测中心办证厅	安徽省	[]	政府机构及社会团体;公检法机构;公检法机关	130500	118.339300	29.706579	340000	安徽省	环境监测中心
116.952293,33.618479	纺织路北50米	埇桥区	宿州市	B0FFHFS6T0	[]	室内环境检测治理中心	安徽省	13956841199;18955712958	生活服务;生活服务场所;生活服务场所	070000	116.952293	33.618479	340000	安徽省	环境监测中心
117.036201,30.520433	蔡山路46号	大观区	安庆市	B022C00732	[]	安庆石化安全环保监测中心	安徽省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	117.036201	30.520433	340000	安徽省	环境监测中心
116.998180,31.042174	东一路附近	桐城市	安庆市	B0FFI9FMAL	[]	桐城市环境质量检验检测中心	安徽省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.998180	31.042174	340000	安徽省	环境监测中心
118.531128,31.691907	国际华城二村15栋507室	花山区	马鞍山市	B0FFIELNR6	[]	马鞍山绿逸家环保科技有限公司	安徽省	13685555969;0555-3881618	公司企业;公司;公司	170200	118.531128	31.691907	340000	安徽省	环境监测中心
118.749580,30.940595	敬亭大厦14楼	宣州区	宣城市	B02330O69L	[]	诚建检测	安徽省	[]	公司企业;公司;公司	170200	118.749580	30.940595	340000	安徽省	环境监测中心
117.528355,30.619240	永明路18号汽车4s店聚集区环检大厦1楼	贵池区	池州市	B0FFH3E7MH	[]	碧清机动车环境检测有限公司	安徽省	0566-2318989	公司企业;公司;公司	170200	117.528355	30.619240	340000	安徽省	环境监测中心
113.172074,29.356880	岳阳大道	岳阳楼区	岳阳市	B02DA0199G	[]	岳阳市环境监测中心	湖南省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位|政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130103|130102	113.172074	29.356880	430000	湖南省	环境监测中心
113.007476,28.190858	解放东路106号	芙蓉区	长沙市	B02DB02ZUO	[]	长沙市环境监测中心站	湖南省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	113.007476	28.190858	430000	湖南省	环境监测中心
110.471978,29.120366	大桥路	永定区	张家界市	B02E8013E1	[]	张家界市环境监测中心站	湖南省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	110.471978	29.120366	430000	湖南省	环境监测中心
113.018155,28.152181	自然岭路166号	雨花区	长沙市	B02DB05X0K	[]	长沙水环境监测中心	湖南省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	113.018155	28.152181	430000	湖南省	环境监测中心
113.596309,28.693125	四柱路与育才路交叉口东100米	平江县	岳阳市	B02DA02YTY	[]	平江县环境监测中心(育才路)	湖南省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	113.596309	28.693125	430000	湖南省	环境监测中心
113.574837,28.708216	启明路与小西门路交叉口东50米	平江县	岳阳市	B02DA01H61	[]	平江县环境监测中心(小西门路)	湖南省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	113.574837	28.708216	430000	湖南省	环境监测中心
